54	2001-07-05 00:00:00.000	USD	AUD	1.5667	1.5670	2001-07-05 00:00:00.000
55	2001-07-05 00:00:00.000	USD	BRL	1.9319	1.9370	2001-07-05 00:00:00.000
56	2001-07-05 00:00:00.000	USD	CAD	1.4640	1.4673	2001-07-05 00:00:00.000
57	2001-07-05 00:00:00.000	USD	CNY	8.2784	8.2788	2001-07-05 00:00:00.000
58	2001-07-05 00:00:00.000	USD	DEM	1.8978	1.8984	2001-07-05 00:00:00.000
59	2001-07-05 00:00:00.000	USD	EUR	.9704	.9711	2001-07-05 00:00:00.000
60	2001-07-05 00:00:00.000	USD	FRF	6.3654	6.3658	2001-07-05 00:00:00.000
61	2001-07-05 00:00:00.000	USD	GBP	.6185	.6186	2001-07-05 00:00:00.000
62	2001-07-05 00:00:00.000	USD	JPY	106.1100	106.1820	2001-07-05 00:00:00.000
63	2001-07-05 00:00:00.000	USD	MXN	9.3350	9.3369	2001-07-05 00:00:00.000
64	2001-07-05 00:00:00.000	USD	SAR	3.7507	3.7606	2001-07-05 00:00:00.000
65	2001-07-05 00:00:00.000	USD	VEB	636.2500	636.3300	2001-07-05 00:00:00.000
66	2001-07-06 00:00:00.000	USD	ARS	1.0000	.9995	2001-07-06 00:00:00.000
67	2001-07-06 00:00:00.000	USD	AUD	1.5642	1.5636	2001-07-06 00:00:00.000
68	2001-07-06 00:00:00.000	USD	BRL	1.9330	1.9250	2001-07-06 00:00:00.000
69	2001-07-06 00:00:00.000	USD	CAD	1.4641	1.4563	2001-07-06 00:00:00.000
70	2001-07-06 00:00:00.000	USD	CNY	8.2784	8.2780	2001-07-06 00:00:00.000
71	2001-07-06 00:00:00.000	USD	DEM	1.9007	1.8997	2001-07-06 00:00:00.000
72	2001-07-06 00:00:00.000	USD	EUR	.9718	.9715	2001-07-06 00:00:00.000
73	2001-07-06 00:00:00.000	USD	FRF	6.3746	6.3742	2001-07-06 00:00:00.000
74	2001-07-06 00:00:00.000	USD	GBP	.6179	.6173	2001-07-06 00:00:00.000
75	2001-07-06 00:00:00.000	USD	JPY	106.4200	106.4030	2001-07-06 00:00:00.000
76	2001-07-06 00:00:00.000	USD	MXN	9.3350	9.3270	2001-07-06 00:00:00.000
77	2001-07-06 00:00:00.000	USD	SAR	3.7507	3.7500	2001-07-06 00:00:00.000
78	2001-07-06 00:00:00.000	USD	VEB	636.2500	636.2500	2001-07-06 00:00:00.000
79	2001-07-07 00:00:00.000	USD	ARS	1.0000	1.0005	2001-07-07 00:00:00.000
80	2001-07-07 00:00:00.000	USD	AUD	1.5645	1.5652	2001-07-07 00:00:00.000
81	2001-07-07 00:00:00.000	USD	BRL	1.9330	1.9379	2001-07-07 00:00:00.000
82	2001-07-07 00:00:00.000	USD	CAD	1.4621	1.4661	2001-07-07 00:00:00.000
83	2001-07-07 00:00:00.000	USD	CNY	8.2784	8.2784	2001-07-07 00:00:00.000
84	2001-07-07 00:00:00.000	USD	DEM	1.8987	1.8990	2001-07-07 00:00:00.000
85	2001-07-07 00:00:00.000	USD	EUR	.9708	.9716	2001-07-07 00:00:00.000
86	2001-07-07 00:00:00.000	USD	FRF	6.3678	6.3681	2001-07-07 00:00:00.000
87	2001-07-07 00:00:00.000	USD	GBP	.6177	.6179	2001-07-07 00:00:00.000
88	2001-07-07 00:00:00.000	USD	JPY	106.3800	106.4479	2001-07-07 00:00:00.000
89	2001-07-07 00:00:00.000	USD	MXN	9.3350	9.3439	2001-07-07 00:00:00.000
90	2001-07-07 00:00:00.000	USD	SAR	3.7509	3.7566	2001-07-07 00:00:00.000
91	2001-07-07 00:00:00.000	USD	VEB	636.2500	636.2899	2001-07-07 00:00:00.000
92	2001-07-08 00:00:00.000	USD	ARS	1.0000	.9998	2001-07-08 00:00:00.000
93	2001-07-08 00:00:00.000	USD	AUD	1.5679	1.5678	2001-07-08 00:00:00.000
94	2001-07-08 00:00:00.000	USD	BRL	1.9330	1.9230	2001-07-08 00:00:00.000
95	2001-07-08 00:00:00.000	USD	CAD	1.4623	1.4604	2001-07-08 00:00:00.000
96	2001-07-08 00:00:00.000	USD	CNY	8.2784	8.2779	2001-07-08 00:00:00.000
97	2001-07-08 00:00:00.000	USD	DEM	1.8965	1.8957	2001-07-08 00:00:00.000
98	2001-07-08 00:00:00.000	USD	EUR	.9697	.9690	2001-07-08 00:00:00.000
99	2001-07-08 00:00:00.000	USD	FRF	6.3605	6.3605	2001-07-08 00:00:00.000
100	2001-07-08 00:00:00.000	USD	GBP	.6171	.6163	2001-07-08 00:00:00.000
101	2001-07-08 00:00:00.000	USD	JPY	105.7400	105.7159	2001-07-08 00:00:00.000
102	2001-07-08 00:00:00.000	USD	MXN	9.3250	9.3230	2001-07-08 00:00:00.000
103	2001-07-08 00:00:00.000	USD	SAR	3.7507	3.7410	2001-07-08 00:00:00.000
104	2001-07-08 00:00:00.000	USD	VEB	636.3999	636.3200	2001-07-08 00:00:00.000
105	2001-07-09 00:00:00.000	USD	ARS	1.0000	1.0008	2001-07-09 00:00:00.000
106	2001-07-09 00:00:00.000	USD	AUD	1.5726	1.5734	2001-07-09 00:00:00.000
107	2001-07-09 00:00:00.000	USD	BRL	1.9330	1.9339	2001-07-09 00:00:00.000
108	2001-07-09 00:00:00.000	USD	CAD	1.4658	1.4752	2001-07-09 00:00:00.000
109	2001-07-09 00:00:00.000	USD	CNY	8.2783	8.2786	2001-07-09 00:00:00.000
110	2001-07-09 00:00:00.000	USD	DEM	1.8967	1.8971	2001-07-09 00:00:00.000
111	2001-07-09 00:00:00.000	USD	EUR	.9697	.9706	2001-07-09 00:00:00.000
112	2001-07-09 00:00:00.000	USD	FRF	6.3611	6.3613	2001-07-09 00:00:00.000
113	2001-07-09 00:00:00.000	USD	GBP	.6159	.6163	2001-07-09 00:00:00.000
114	2001-07-09 00:00:00.000	USD	JPY	104.4700	104.5400	2001-07-09 00:00:00.000
115	2001-07-09 00:00:00.000	USD	MXN	9.3399	9.3399	2001-07-09 00:00:00.000
116	2001-07-09 00:00:00.000	USD	SAR	3.7507	3.7555	2001-07-09 00:00:00.000
117	2001-07-09 00:00:00.000	USD	VEB	636.7500	636.8400	2001-07-09 00:00:00.000
118	2001-07-10 00:00:00.000	USD	ARS	1.0000	.9998	2001-07-10 00:00:00.000
119	2001-07-10 00:00:00.000	USD	AUD	1.5810	1.5810	2001-07-10 00:00:00.000
120	2001-07-10 00:00:00.000	USD	BRL	1.9290	1.9199	2001-07-10 00:00:00.000
121	2001-07-10 00:00:00.000	USD	CAD	1.4678	1.4588	2001-07-10 00:00:00.000
122	2001-07-10 00:00:00.000	USD	CNY	8.2783	8.2779	2001-07-10 00:00:00.000
123	2001-07-10 00:00:00.000	USD	DEM	1.9117	1.9109	2001-07-10 00:00:00.000
124	2001-07-10 00:00:00.000	USD	EUR	.9774	.9770	2001-07-10 00:00:00.000
125	2001-07-10 00:00:00.000	USD	FRF	6.4115	6.4109	2001-07-10 00:00:00.000
126	2001-07-10 00:00:00.000	USD	GBP	.6191	.6189	2001-07-10 00:00:00.000
127	2001-07-10 00:00:00.000	USD	JPY	104.5600	104.5480	2001-07-10 00:00:00.000
128	2001-07-10 00:00:00.000	USD	MXN	9.3070	9.2989	2001-07-10 00:00:00.000
129	2001-07-10 00:00:00.000	USD	SAR	3.7507	3.7502	2001-07-10 00:00:00.000
130	2001-07-10 00:00:00.000	USD	VEB	637.2500	637.1699	2001-07-10 00:00:00.000
131	2001-07-11 00:00:00.000	USD	ARS	1.0000	1.0004	2001-07-11 00:00:00.000
132	2001-07-11 00:00:00.000	USD	AUD	1.5768	1.5772	2001-07-11 00:00:00.000
133	2001-07-11 00:00:00.000	USD	BRL	1.9299	1.9310	2001-07-11 00:00:00.000
134	2001-07-11 00:00:00.000	USD	CAD	1.4679	1.4738	2001-07-11 00:00:00.000
135	2001-07-11 00:00:00.000	USD	CNY	8.2370	8.2379	2001-07-11 00:00:00.000
136	2001-07-11 00:00:00.000	USD	DEM	1.9192	1.9194	2001-07-11 00:00:00.000
137	2001-07-11 00:00:00.000	USD	EUR	.9812	.9812	2001-07-11 00:00:00.000
138	2001-07-11 00:00:00.000	USD	FRF	6.4366	6.4366	2001-07-11 00:00:00.000
139	2001-07-11 00:00:00.000	USD	GBP	.6202	.6210	2001-07-11 00:00:00.000
140	2001-07-11 00:00:00.000	USD	JPY	104.4100	104.4590	2001-07-11 00:00:00.000
141	2001-07-11 00:00:00.000	USD	MXN	9.3100	9.3109	2001-07-11 00:00:00.000
142	2001-07-11 00:00:00.000	USD	SAR	3.7507	3.7597	2001-07-11 00:00:00.000
143	2001-07-11 00:00:00.000	USD	VEB	637.5000	637.5700	2001-07-11 00:00:00.000
144	2001-07-12 00:00:00.000	USD	ARS	1.0000	.9991	2001-07-12 00:00:00.000
145	2001-07-12 00:00:00.000	USD	AUD	1.5701	1.5694	2001-07-12 00:00:00.000
146	2001-07-12 00:00:00.000	USD	BRL	1.9265	1.9219	2001-07-12 00:00:00.000
147	2001-07-12 00:00:00.000	USD	CAD	1.4672	1.4662	2001-07-12 00:00:00.000
148	2001-07-12 00:00:00.000	USD	CNY	8.2370	8.2369	2001-07-12 00:00:00.000
149	2001-07-12 00:00:00.000	USD	DEM	1.9292	1.9287	2001-07-12 00:00:00.000
150	2001-07-12 00:00:00.000	USD	EUR	.9864	.9859	2001-07-12 00:00:00.000
151	2001-07-12 00:00:00.000	USD	FRF	6.4702	6.4695	2001-07-12 00:00:00.000
152	2001-07-12 00:00:00.000	USD	GBP	.6208	.6200	2001-07-12 00:00:00.000
153	2001-07-12 00:00:00.000	USD	JPY	103.9900	103.9090	2001-07-12 00:00:00.000
154	2001-07-12 00:00:00.000	USD	MXN	9.3599	9.3520	2001-07-12 00:00:00.000
155	2001-07-12 00:00:00.000	USD	SAR	3.7505	3.7492	2001-07-12 00:00:00.000
156	2001-07-12 00:00:00.000	USD	VEB	637.7500	637.7500	2001-07-12 00:00:00.000
157	2001-07-13 00:00:00.000	USD	ARS	1.0000	1.0004	2001-07-13 00:00:00.000
158	2001-07-13 00:00:00.000	USD	AUD	1.5686	1.5687	2001-07-13 00:00:00.000
159	2001-07-13 00:00:00.000	USD	BRL	1.9239	1.9270	2001-07-13 00:00:00.000
160	2001-07-13 00:00:00.000	USD	CAD	1.4678	1.4714	2001-07-13 00:00:00.000
161	2001-07-13 00:00:00.000	USD	CNY	8.2370	8.2373	2001-07-13 00:00:00.000
162	2001-07-13 00:00:00.000	USD	DEM	1.9231	1.9236	2001-07-13 00:00:00.000
163	2001-07-13 00:00:00.000	USD	EUR	.9832	.9834	2001-07-13 00:00:00.000
164	2001-07-13 00:00:00.000	USD	FRF	6.4499	6.4505	2001-07-13 00:00:00.000
165	2001-07-13 00:00:00.000	USD	GBP	.6231	.6232	2001-07-13 00:00:00.000
166	2001-07-13 00:00:00.000	USD	JPY	101.8500	101.9230	2001-07-13 00:00:00.000
167	2001-07-13 00:00:00.000	USD	MXN	9.3599	9.3599	2001-07-13 00:00:00.000
168	2001-07-13 00:00:00.000	USD	SAR	3.7507	3.7524	2001-07-13 00:00:00.000
169	2001-07-13 00:00:00.000	USD	VEB	638.5000	638.5800	2001-07-13 00:00:00.000
170	2001-07-14 00:00:00.000	USD	ARS	1.0000	.9992	2001-07-14 00:00:00.000
171	2001-07-14 00:00:00.000	USD	AUD	1.5769	1.5767	2001-07-14 00:00:00.000
172	2001-07-14 00:00:00.000	USD	BRL	1.9239	1.9179	2001-07-14 00:00:00.000
173	2001-07-14 00:00:00.000	USD	CAD	1.4683	1.4644	2001-07-14 00:00:00.000
174	2001-07-14 00:00:00.000	USD	CNY	8.2370	8.2367	2001-07-14 00:00:00.000
175	2001-07-14 00:00:00.000	USD	DEM	1.9265	1.9262	2001-07-14 00:00:00.000
176	2001-07-14 00:00:00.000	USD	EUR	.9849	.9844	2001-07-14 00:00:00.000
177	2001-07-14 00:00:00.000	USD	FRF	6.4614	6.4607	2001-07-14 00:00:00.000
178	2001-07-14 00:00:00.000	USD	GBP	.6229	.6227	2001-07-14 00:00:00.000
179	2001-07-14 00:00:00.000	USD	JPY	102.5500	102.4929	2001-07-14 00:00:00.000
180	2001-07-14 00:00:00.000	USD	MXN	9.3599	9.3580	2001-07-14 00:00:00.000
181	2001-07-14 00:00:00.000	USD	SAR	3.7507	3.7448	2001-07-14 00:00:00.000
182	2001-07-14 00:00:00.000	USD	VEB	638.5000	638.4199	2001-07-14 00:00:00.000
183	2001-07-15 00:00:00.000	USD	ARS	1.0000	1.0007	2001-07-15 00:00:00.000
184	2001-07-15 00:00:00.000	USD	AUD	1.5708	1.5708	2001-07-15 00:00:00.000
185	2001-07-15 00:00:00.000	USD	BRL	1.9239	1.9250	2001-07-15 00:00:00.000
186	2001-07-15 00:00:00.000	USD	CAD	1.4724	1.4738	2001-07-15 00:00:00.000
187	2001-07-15 00:00:00.000	USD	CNY	8.2370	8.2375	2001-07-15 00:00:00.000
188	2001-07-15 00:00:00.000	USD	DEM	1.9345	1.9353	2001-07-15 00:00:00.000
189	2001-07-15 00:00:00.000	USD	EUR	.9890	.9897	2001-07-15 00:00:00.000
190	2001-07-15 00:00:00.000	USD	FRF	6.4882	6.4886	2001-07-15 00:00:00.000
191	2001-07-15 00:00:00.000	USD	GBP	.6238	.6243	2001-07-15 00:00:00.000
192	2001-07-15 00:00:00.000	USD	JPY	102.3300	102.3940	2001-07-15 00:00:00.000
193	2001-07-15 00:00:00.000	USD	MXN	9.3499	9.3510	2001-07-15 00:00:00.000
194	2001-07-15 00:00:00.000	USD	SAR	3.7505	3.7595	2001-07-15 00:00:00.000
195	2001-07-15 00:00:00.000	USD	VEB	638.5000	638.5299	2001-07-15 00:00:00.000
196	2001-07-16 00:00:00.000	USD	ARS	1.0000	.9990	2001-07-16 00:00:00.000
197	2001-07-16 00:00:00.000	USD	AUD	1.5741	1.5739	2001-07-16 00:00:00.000
198	2001-07-16 00:00:00.000	USD	BRL	1.9239	1.9139	2001-07-16 00:00:00.000
199	2001-07-16 00:00:00.000	USD	CAD	1.4742	1.4723	2001-07-16 00:00:00.000
200	2001-07-16 00:00:00.000	USD	CNY	8.2370	8.2367	2001-07-16 00:00:00.000
201	2001-07-16 00:00:00.000	USD	DEM	1.9393	1.9391	2001-07-16 00:00:00.000
202	2001-07-16 00:00:00.000	USD	EUR	.9916	.9907	2001-07-16 00:00:00.000
203	2001-07-16 00:00:00.000	USD	FRF	6.5042	6.5038	2001-07-16 00:00:00.000
204	2001-07-16 00:00:00.000	USD	GBP	.6256	.6247	2001-07-16 00:00:00.000
205	2001-07-16 00:00:00.000	USD	JPY	102.0900	102.0550	2001-07-16 00:00:00.000
206	2001-07-16 00:00:00.000	USD	MXN	9.3499	9.3430	2001-07-16 00:00:00.000
207	2001-07-16 00:00:00.000	USD	SAR	3.7505	3.7496	2001-07-16 00:00:00.000
208	2001-07-16 00:00:00.000	USD	VEB	638.5000	638.5000	2001-07-16 00:00:00.000
209	2001-07-17 00:00:00.000	USD	ARS	1.0000	1.0007	2001-07-17 00:00:00.000
210	2001-07-17 00:00:00.000	USD	AUD	1.5706	1.5712	2001-07-17 00:00:00.000
211	2001-07-17 00:00:00.000	USD	BRL	1.9239	1.9330	2001-07-17 00:00:00.000
212	2001-07-17 00:00:00.000	USD	CAD	1.4744	1.4755	2001-07-17 00:00:00.000
213	2001-07-17 00:00:00.000	USD	CNY	8.2370	8.2372	2001-07-17 00:00:00.000
214	2001-07-17 00:00:00.000	USD	DEM	1.9378	1.9379	2001-07-17 00:00:00.000
215	2001-07-17 00:00:00.000	USD	EUR	.9908	.9911	2001-07-17 00:00:00.000
216	2001-07-17 00:00:00.000	USD	FRF	6.4991	6.4999	2001-07-17 00:00:00.000
217	2001-07-17 00:00:00.000	USD	GBP	.6252	.6256	2001-07-17 00:00:00.000
218	2001-07-17 00:00:00.000	USD	JPY	102.3400	102.4060	2001-07-17 00:00:00.000
219	2001-07-17 00:00:00.000	USD	MXN	9.3499	9.3499	2001-07-17 00:00:00.000
220	2001-07-17 00:00:00.000	USD	SAR	3.7505	3.7545	2001-07-17 00:00:00.000
221	2001-07-17 00:00:00.000	USD	VEB	638.5000	638.5499	2001-07-17 00:00:00.000
222	2001-07-18 00:00:00.000	USD	ARS	1.0000	.9991	2001-07-18 00:00:00.000
223	2001-07-18 00:00:00.000	USD	AUD	1.5792	1.5786	2001-07-18 00:00:00.000
224	2001-07-18 00:00:00.000	USD	BRL	1.9239	1.9219	2001-07-18 00:00:00.000
225	2001-07-18 00:00:00.000	USD	CAD	1.4800	1.4702	2001-07-18 00:00:00.000
226	2001-07-18 00:00:00.000	USD	CNY	8.2370	8.2370	2001-07-18 00:00:00.000
227	2001-07-18 00:00:00.000	USD	DEM	1.9443	1.9441	2001-07-18 00:00:00.000
228	2001-07-18 00:00:00.000	USD	EUR	.9940	.9939	2001-07-18 00:00:00.000
229	2001-07-18 00:00:00.000	USD	FRF	6.5210	6.5208	2001-07-18 00:00:00.000
230	2001-07-18 00:00:00.000	USD	GBP	.6254	.6248	2001-07-18 00:00:00.000
231	2001-07-18 00:00:00.000	USD	JPY	102.5700	102.5420	2001-07-18 00:00:00.000
232	2001-07-18 00:00:00.000	USD	MXN	9.3499	9.3480	2001-07-18 00:00:00.000
233	2001-07-18 00:00:00.000	USD	SAR	3.7505	3.7442	2001-07-18 00:00:00.000
234	2001-07-18 00:00:00.000	USD	VEB	638.5000	638.4800	2001-07-18 00:00:00.000
235	2001-07-19 00:00:00.000	USD	ARS	1.0000	1.0001	2001-07-19 00:00:00.000
236	2001-07-19 00:00:00.000	USD	AUD	1.5823	1.5831	2001-07-19 00:00:00.000
237	2001-07-19 00:00:00.000	USD	BRL	1.9239	1.9330	2001-07-19 00:00:00.000
238	2001-07-19 00:00:00.000	USD	CAD	1.4802	1.4861	2001-07-19 00:00:00.000
239	2001-07-19 00:00:00.000	USD	CNY	8.2370	8.2378	2001-07-19 00:00:00.000
240	2001-07-19 00:00:00.000	USD	DEM	1.9531	1.9531	2001-07-19 00:00:00.000
241	2001-07-19 00:00:00.000	USD	EUR	.9986	.9990	2001-07-19 00:00:00.000
242	2001-07-19 00:00:00.000	USD	FRF	6.5503	6.5511	2001-07-19 00:00:00.000
243	2001-07-19 00:00:00.000	USD	GBP	.6248	.6254	2001-07-19 00:00:00.000
244	2001-07-19 00:00:00.000	USD	JPY	102.4700	102.4770	2001-07-19 00:00:00.000
245	2001-07-19 00:00:00.000	USD	MXN	9.3499	9.3580	2001-07-19 00:00:00.000
246	2001-07-19 00:00:00.000	USD	SAR	3.7505	3.7578	2001-07-19 00:00:00.000
247	2001-07-19 00:00:00.000	USD	VEB	638.5000	638.5099	2001-07-19 00:00:00.000
248	2001-07-20 00:00:00.000	USD	ARS	1.0000	.9993	2001-07-20 00:00:00.000
249	2001-07-20 00:00:00.000	USD	AUD	1.5825	1.5822	2001-07-20 00:00:00.000
250	2001-07-20 00:00:00.000	USD	BRL	1.9239	1.9179	2001-07-20 00:00:00.000
251	2001-07-20 00:00:00.000	USD	CAD	1.4823	1.4817	2001-07-20 00:00:00.000
252	2001-07-20 00:00:00.000	USD	CNY	8.2370	8.2367	2001-07-20 00:00:00.000
253	2001-07-20 00:00:00.000	USD	DEM	1.9519	1.9516	2001-07-20 00:00:00.000
254	2001-07-20 00:00:00.000	USD	EUR	.9980	.9973	2001-07-20 00:00:00.000
255	2001-07-20 00:00:00.000	USD	FRF	6.5465	6.5456	2001-07-20 00:00:00.000
256	2001-07-20 00:00:00.000	USD	GBP	.6248	.6245	2001-07-20 00:00:00.000
257	2001-07-20 00:00:00.000	USD	JPY	102.8500	102.7840	2001-07-20 00:00:00.000
258	2001-07-20 00:00:00.000	USD	MXN	9.3499	9.3450	2001-07-20 00:00:00.000
259	2001-07-20 00:00:00.000	USD	SAR	3.7505	3.7482	2001-07-20 00:00:00.000
260	2001-07-20 00:00:00.000	USD	VEB	638.5000	638.4299	2001-07-20 00:00:00.000
261	2001-07-21 00:00:00.000	USD	ARS	1.0000	1.0004	2001-07-21 00:00:00.000
262	2001-07-21 00:00:00.000	USD	AUD	1.5808	1.5817	2001-07-21 00:00:00.000
263	2001-07-21 00:00:00.000	USD	BRL	1.9239	1.9279	2001-07-21 00:00:00.000
264	2001-07-21 00:00:00.000	USD	CAD	1.4795	1.4872	2001-07-21 00:00:00.000
265	2001-07-21 00:00:00.000	USD	CNY	8.2370	8.2370	2001-07-21 00:00:00.000
266	2001-07-21 00:00:00.000	USD	DEM	1.9510	1.9511	2001-07-21 00:00:00.000
267	2001-07-21 00:00:00.000	USD	EUR	.9975	.9977	2001-07-21 00:00:00.000
268	2001-07-21 00:00:00.000	USD	FRF	6.5431	6.5434	2001-07-21 00:00:00.000
269	2001-07-21 00:00:00.000	USD	GBP	.6245	.6251	2001-07-21 00:00:00.000
270	2001-07-21 00:00:00.000	USD	JPY	102.7050	102.8030	2001-07-21 00:00:00.000
271	2001-07-21 00:00:00.000	USD	MXN	9.3499	9.3520	2001-07-21 00:00:00.000
272	2001-07-21 00:00:00.000	USD	SAR	3.7505	3.7530	2001-07-21 00:00:00.000
273	2001-07-21 00:00:00.000	USD	VEB	638.5000	638.5499	2001-07-21 00:00:00.000
274	2001-07-22 00:00:00.000	USD	ARS	1.0000	.9995	2001-07-22 00:00:00.000
275	2001-07-22 00:00:00.000	USD	AUD	1.5800	1.5790	2001-07-22 00:00:00.000
276	2001-07-22 00:00:00.000	USD	BRL	1.9239	1.9179	2001-07-22 00:00:00.000
277	2001-07-22 00:00:00.000	USD	CAD	1.4799	1.4701	2001-07-22 00:00:00.000
278	2001-07-22 00:00:00.000	USD	CNY	8.2370	8.2370	2001-07-22 00:00:00.000
279	2001-07-22 00:00:00.000	USD	DEM	1.9271	1.9266	2001-07-22 00:00:00.000
280	2001-07-22 00:00:00.000	USD	EUR	.9852	.9848	2001-07-22 00:00:00.000
281	2001-07-22 00:00:00.000	USD	FRF	6.4633	6.4631	2001-07-22 00:00:00.000
282	2001-07-22 00:00:00.000	USD	GBP	.6211	.6201	2001-07-22 00:00:00.000
283	2001-07-22 00:00:00.000	USD	JPY	102.4300	102.3980	2001-07-22 00:00:00.000
284	2001-07-22 00:00:00.000	USD	MXN	9.3499	9.3439	2001-07-22 00:00:00.000
285	2001-07-22 00:00:00.000	USD	SAR	3.7505	3.7503	2001-07-22 00:00:00.000
286	2001-07-22 00:00:00.000	USD	VEB	638.5000	638.4600	2001-07-22 00:00:00.000
287	2001-07-23 00:00:00.000	USD	ARS	1.0000	1.0004	2001-07-23 00:00:00.000
