393		780	2000-04-18 00:00:00.000		EA 	0	1.00	2000-04-04 00:00:00.000
52		781	2000-04-04 00:00:00.000		EA 	0	1.00	2000-03-21 00:00:00.000
3217		782	2001-01-23 00:00:00.000		EA 	0	1.00	2001-01-09 00:00:00.000
808		783	2000-06-26 00:00:00.000		EA 	0	1.00	2000-06-12 00:00:00.000
2049		784	2000-08-08 00:00:00.000		EA 	0	1.00	2000-07-25 00:00:00.000
4		785	2000-04-04 00:00:00.000		EA 	0	1.00	2000-03-21 00:00:00.000
2736		786	2000-10-16 00:00:00.000		EA 	0	1.00	2000-10-02 00:00:00.000
2361		787	2000-09-05 00:00:00.000		EA 	0	1.00	2000-08-22 00:00:00.000
1263		788	2000-07-10 00:00:00.000		EA 	0	1.00	2000-06-26 00:00:00.000
3247		789	2001-01-23 00:00:00.000		EA 	0	1.00	2001-01-09 00:00:00.000
2761		790	2000-10-16 00:00:00.000		EA 	0	1.00	2000-10-02 00:00:00.000
2396		791	2000-09-05 00:00:00.000		EA 	0	1.00	2000-08-22 00:00:00.000
3089		792	2001-01-15 00:00:00.000		EA 	0	1.00	2001-01-01 00:00:00.000
2739		793	2000-10-16 00:00:00.000		EA 	0	1.00	2000-10-02 00:00:00.000
2364		794	2000-09-05 00:00:00.000		EA 	0	1.00	2000-08-22 00:00:00.000
1266		795	2000-07-10 00:00:00.000		EA 	0	1.00	2000-06-26 00:00:00.000
482		796	2000-04-18 00:00:00.000		EA 	0	1.00	2000-04-04 00:00:00.000
1024		797	2000-06-26 00:00:00.000	2000-08-25 00:00:00.000	EA 	0	1.00	2000-08-25 00:00:00.000
783		797	2000-08-26 00:00:00.000		EA 	0	1.00	2000-08-12 00:00:00.000
2333		798	2000-09-05 00:00:00.000		EA 	0	1.00	2000-08-22 00:00:00.000
1240		799	2000-07-10 00:00:00.000		EA 	0	1.00	2000-06-26 00:00:00.000
450		800	2000-04-18 00:00:00.000		EA 	0	1.00	2000-04-04 00:00:00.000
92		801	2000-04-04 00:00:00.000		EA 	0	1.00	2000-03-21 00:00:00.000
1303		953	2000-07-10 00:00:00.000		EA 	0	1.00	2000-06-26 00:00:00.000
1699		954	2000-07-20 00:00:00.000		EA 	0	1.00	2000-07-06 00:00:00.000
3060		955	2001-01-15 00:00:00.000		EA 	0	1.00	2001-01-01 00:00:00.000
3326		956	2001-01-23 00:00:00.000		EA 	0	1.00	2001-01-09 00:00:00.000
2107		957	2000-08-08 00:00:00.000		EA 	0	1.00	2000-07-25 00:00:00.000
2800		958	2000-10-16 00:00:00.000		EA 	0	1.00	2000-10-02 00:00:00.000
1778		959	2000-07-20 00:00:00.000		EA 	0	1.00	2000-07-06 00:00:00.000
3102		960	2001-01-15 00:00:00.000		EA 	0	1.00	2001-01-01 00:00:00.000
2027		961	2000-08-08 00:00:00.000		EA 	0	1.00	2000-07-25 00:00:00.000
1698		962	2000-07-20 00:00:00.000		EA 	0	1.00	2000-07-06 00:00:00.000
3059		963	2001-01-15 00:00:00.000		EA 	0	1.00	2001-01-01 00:00:00.000
879		964	2000-06-26 00:00:00.000		EA 	0	1.00	2000-06-12 00:00:00.000
1789		965	2000-07-20 00:00:00.000		EA 	0	1.00	2000-07-06 00:00:00.000
3037		966	2001-01-15 00:00:00.000		EA 	0	1.00	2001-01-01 00:00:00.000
3304		967	2001-01-23 00:00:00.000		EA 	0	1.00	2001-01-09 00:00:00.000
2801		968	2000-10-16 00:00:00.000		EA 	0	1.00	2000-10-02 00:00:00.000
1779		969	2000-07-20 00:00:00.000		EA 	0	1.00	2000-07-06 00:00:00.000
419		970	2000-04-18 00:00:00.000		EA 	0	1.00	2000-04-04 00:00:00.000
73		971	2000-04-04 00:00:00.000		EA 	0	1.00	2000-03-21 00:00:00.000
1071		972	2000-06-26 00:00:00.000	2000-08-25 00:00:00.000	EA 	0	1.00	2000-08-25 00:00:00.000
867		972	2000-08-26 00:00:00.000		EA 	0	1.00	2000-08-12 00:00:00.000
2993		973	2001-01-15 00:00:00.000		EA 	0	1.00	2001-01-01 00:00:00.000
33		974	2000-04-04 00:00:00.000		EA 	0	1.00	2000-03-21 00:00:00.000
829		975	2000-06-26 00:00:00.000		EA 	0	1.00	2000-06-12 00:00:00.000
2073		976	2000-08-08 00:00:00.000		EA 	0	1.00	2000-07-25 00:00:00.000
103		977	2000-04-04 00:00:00.000		EA 	0	1.00	2000-03-21 00:00:00.000
1668		978	2000-07-20 00:00:00.000		EA 	0	1.00	2000-07-06 00:00:00.000
3036		979	2001-01-15 00:00:00.000		EA 	0	1.00	2001-01-01 00:00:00.000
1641		980	2000-07-20 00:00:00.000		EA 	0	1.00	2000-07-06 00:00:00.000
392		981	2000-04-18 00:00:00.000		EA 	0	1.00	2000-04-04 00:00:00.000
51		982	2000-04-04 00:00:00.000		EA 	0	1.00	2000-03-21 00:00:00.000
850		983	2000-06-26 00:00:00.000		EA 	0	1.00	2000-06-12 00:00:00.000
1194		984	2000-07-10 00:00:00.000		EA 	0	1.00	2000-06-26 00:00:00.000
3016		985	2001-01-15 00:00:00.000		EA 	0	1.00	2001-01-01 00:00:00.000
3280		986	2001-01-23 00:00:00.000		EA 	0	1.00	2001-01-09 00:00:00.000
2782		987	2000-10-16 00:00:00.000		EA 	0	1.00	2000-10-02 00:00:00.000
2422		988	2000-09-05 00:00:00.000		EA 	0	1.00	2000-08-22 00:00:00.000
3		989	2000-04-04 00:00:00.000		EA 	0	1.00	2000-03-21 00:00:00.000
2735		990	2000-10-16 00:00:00.000		EA 	0	1.00	2000-10-02 00:00:00.000
2360		991	2000-09-05 00:00:00.000		EA 	0	1.00	2000-08-22 00:00:00.000
1262		992	2000-07-10 00:00:00.000		EA 	0	1.00	2000-06-26 00:00:00.000
481		993	2000-04-18 00:00:00.000		EA 	0	1.00	2000-04-04 00:00:00.000
809		997	2000-06-26 00:00:00.000		EA 	0	1.00	2000-06-12 00:00:00.000
2050		998	2000-08-08 00:00:00.000		EA 	0	1.00	2000-07-25 00:00:00.000
1938		999	2000-07-20 00:00:00.000	2000-09-18 00:00:00.000	EA 	0	1.00	2000-09-18 00:00:00.000
1731		999	2000-09-19 00:00:00.000		EA 	0	1.00	2000-09-05 00:00:00.000
2000	3	2	2000-08-08 00:00:00.000		EA 	3	10.00	2000-07-25 00:00:00.000
1657	3	461	2000-07-20 00:00:00.000		EA 	3	1.00	2000-07-06 00:00:00.000
389	3	504	2000-04-18 00:00:00.000		EA 	3	2.00	2000-04-04 00:00:00.000
805	3	505	2000-06-26 00:00:00.000		EA 	3	2.00	2000-06-12 00:00:00.000
2433	316	486	2000-09-05 00:00:00.000		EA 	4	1.00	2000-08-22 00:00:00.000
1290	324	486	2000-07-10 00:00:00.000		EA 	3	1.00	2000-06-26 00:00:00.000
875	327	483	2000-06-26 00:00:00.000		EA 	3	1.00	2000-06-12 00:00:00.000
3337	328	482	2001-01-23 00:00:00.000		EA 	3	1.00	2001-01-09 00:00:00.000
2806	329	482	2000-10-16 00:00:00.000		EA 	3	1.00	2000-10-02 00:00:00.000
2432	330	482	2000-09-05 00:00:00.000		EA 	3	1.00	2000-08-22 00:00:00.000
1289	331	482	2000-07-10 00:00:00.000		EA 	4	1.00	2000-06-26 00:00:00.000
492	350	486	2000-04-18 00:00:00.000		EA 	4	1.00	2000-04-04 00:00:00.000
876	398	487	2000-06-26 00:00:00.000		EA 	3	1.00	2000-06-12 00:00:00.000
3338	399	485	2001-01-23 00:00:00.000		EA 	3	1.00	2001-01-09 00:00:00.000
543	400	523	2000-04-18 00:00:00.000		EA 	3	1.00	2000-04-04 00:00:00.000
2162	400	525	2000-08-08 00:00:00.000		EA 	3	1.00	2000-07-25 00:00:00.000
935	401	524	2000-06-26 00:00:00.000		EA 	3	1.00	2000-06-12 00:00:00.000
2487	401	526	2000-09-05 00:00:00.000		EA 	3	1.00	2000-08-22 00:00:00.000
2327	514	497	2000-09-05 00:00:00.000		EA 	2	4.00	2000-08-22 00:00:00.000
3138	514	528	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
1830	514	530	2000-07-20 00:00:00.000		EA 	2	1.00	2000-07-06 00:00:00.000
3135	514	908	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
1219	515	497	2000-07-10 00:00:00.000		EA 	2	4.00	2000-06-26 00:00:00.000
3400	515	528	2001-01-23 00:00:00.000		EA 	2	1.00	2001-01-09 00:00:00.000
3140	515	530	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
2858	515	909	2000-10-16 00:00:00.000		EA 	2	1.00	2000-10-02 00:00:00.000
386	516	497	2000-04-18 00:00:00.000		EA 	2	4.00	2000-04-04 00:00:00.000
2862	516	528	2000-10-16 00:00:00.000		EA 	2	1.00	2000-10-02 00:00:00.000
3402	516	530	2001-01-23 00:00:00.000		EA 	2	1.00	2001-01-09 00:00:00.000
1357	516	910	2000-07-10 00:00:00.000		EA 	2	1.00	2000-06-26 00:00:00.000
28	517	497	2000-04-04 00:00:00.000		EA 	2	4.00	2000-03-21 00:00:00.000
2489	517	528	2000-09-05 00:00:00.000		EA 	2	1.00	2000-08-22 00:00:00.000
2864	517	530	2000-10-16 00:00:00.000		EA 	2	1.00	2000-10-02 00:00:00.000
348	517	911	2000-04-04 00:00:00.000	2000-06-03 00:00:00.000	EA 	1	2.00	2000-06-03 00:00:00.000
140	517	911	2000-06-04 00:00:00.000		EA 	2	1.00	2000-05-21 00:00:00.000
1032	518	497	2000-06-26 00:00:00.000	2000-08-25 00:00:00.000	EA 	1	5.00	2000-08-25 00:00:00.000
803	518	497	2000-08-26 00:00:00.000		EA 	2	4.00	2000-08-12 00:00:00.000
1360	518	528	2000-07-10 00:00:00.000		EA 	2	1.00	2000-06-26 00:00:00.000
2491	518	530	2000-09-05 00:00:00.000		EA 	2	1.00	2000-08-22 00:00:00.000
2161	518	912	2000-08-08 00:00:00.000		EA 	2	1.00	2000-07-25 00:00:00.000
2022	519	497	2000-08-08 00:00:00.000		EA 	2	4.00	2000-07-25 00:00:00.000
546	519	528	2000-04-18 00:00:00.000		EA 	2	1.00	2000-04-04 00:00:00.000
1362	519	530	2000-07-10 00:00:00.000		EA 	2	1.00	2000-06-26 00:00:00.000
3136	519	913	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
1660	520	497	2000-07-20 00:00:00.000		EA 	2	4.00	2000-07-06 00:00:00.000
144	520	528	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
548	520	530	2000-04-18 00:00:00.000		EA 	2	1.00	2000-04-04 00:00:00.000
2859	520	914	2000-10-16 00:00:00.000		EA 	2	1.00	2000-10-02 00:00:00.000
3012	521	497	2001-01-15 00:00:00.000		EA 	2	4.00	2001-01-01 00:00:00.000
938	521	528	2000-06-26 00:00:00.000		EA 	2	1.00	2000-06-12 00:00:00.000
146	521	530	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
1358	521	915	2000-07-10 00:00:00.000		EA 	2	1.00	2000-06-26 00:00:00.000
3239	522	497	2001-01-23 00:00:00.000		EA 	2	4.00	2001-01-09 00:00:00.000
2165	522	528	2000-08-08 00:00:00.000		EA 	2	1.00	2000-07-25 00:00:00.000
1124	522	530	2000-06-26 00:00:00.000	2000-08-25 00:00:00.000	EA 	1	2.00	2000-08-25 00:00:00.000
940	522	530	2000-08-26 00:00:00.000		EA 	2	1.00	2000-08-12 00:00:00.000
141	522	916	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
1288	529	477	2000-07-10 00:00:00.000		EA 	3	1.00	2000-06-26 00:00:00.000
2094	531	487	2000-08-08 00:00:00.000		EA 	4	1.00	2000-07-25 00:00:00.000
1956	532	484	2000-07-20 00:00:00.000	2000-09-18 00:00:00.000	EA 	2	2.00	2000-09-18 00:00:00.000
1769	532	484	2000-09-19 00:00:00.000		EA 	3	1.00	2000-09-05 00:00:00.000
100	533	478	2000-04-04 00:00:00.000		EA 	3	1.00	2000-03-21 00:00:00.000
491	534	482	2000-04-18 00:00:00.000		EA 	3	1.00	2000-04-04 00:00:00.000
1445	680	324	2000-07-10 00:00:00.000		EA 	2	2.00	2000-06-26 00:00:00.000
1881	680	325	2000-07-20 00:00:00.000		EA 	2	2.00	2000-07-06 00:00:00.000
3453	680	326	2001-01-23 00:00:00.000		EA 	2	1.00	2001-01-09 00:00:00.000
2541	680	327	2000-09-05 00:00:00.000		EA 	2	1.00	2000-08-22 00:00:00.000
3190	680	399	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
1617	680	492	2000-07-10 00:00:00.000	2000-09-08 00:00:00.000	OZ 	1	9.00	2000-09-08 00:00:00.000
1446	680	492	2000-09-09 00:00:00.000		OZ 	2	8.00	2000-08-26 00:00:00.000
626	680	532	2000-04-18 00:00:00.000		EA 	2	4.00	2000-04-04 00:00:00.000
987	680	533	2000-06-26 00:00:00.000		EA 	2	1.00	2000-06-12 00:00:00.000
220	680	534	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
219	680	804	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
776	706	324	2000-04-18 00:00:00.000		EA 	2	2.00	2000-04-04 00:00:00.000
1999	706	325	2000-07-20 00:00:00.000		EA 	2	2.00	2000-07-06 00:00:00.000
3482	706	326	2001-01-23 00:00:00.000		EA 	2	1.00	2001-01-09 00:00:00.000
2709	706	327	2000-09-05 00:00:00.000		EA 	2	1.00	2000-08-22 00:00:00.000
3215	706	399	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
777	706	493	2000-04-18 00:00:00.000		OZ 	2	8.00	2000-04-04 00:00:00.000
778	706	532	2000-04-18 00:00:00.000		EA 	2	4.00	2000-04-04 00:00:00.000
1190	706	533	2000-06-26 00:00:00.000		EA 	2	1.00	2000-06-12 00:00:00.000
779	706	534	2000-06-06 00:00:00.000		EA 	2	1.00	2000-05-23 00:00:00.000
360	706	804	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
1453	717	324	2000-07-10 00:00:00.000		EA 	2	2.00	2000-06-26 00:00:00.000
1887	717	325	2000-07-20 00:00:00.000		EA 	2	2.00	2000-07-06 00:00:00.000
3459	717	326	2001-01-23 00:00:00.000		EA 	2	1.00	2001-01-09 00:00:00.000
2547	717	327	2000-09-05 00:00:00.000		EA 	2	1.00	2000-08-22 00:00:00.000
3196	717	399	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
771	717	493	2000-04-18 00:00:00.000	2000-06-17 00:00:00.000	OZ 	1	9.00	2000-06-17 00:00:00.000
636	717	493	2000-06-18 00:00:00.000		OZ 	2	8.00	2000-06-04 00:00:00.000
637	717	532	2000-04-18 00:00:00.000		EA 	2	4.00	2000-04-04 00:00:00.000
993	717	533	2000-06-26 00:00:00.000		EA 	2	1.00	2000-06-12 00:00:00.000
232	717	534	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
231	717	804	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
1449	718	324	2000-07-10 00:00:00.000		EA 	2	2.00	2000-06-26 00:00:00.000
1883	718	325	2000-07-20 00:00:00.000		EA 	2	2.00	2000-07-06 00:00:00.000
3455	718	326	2001-01-23 00:00:00.000		EA 	2	1.00	2001-01-09 00:00:00.000
2689	718	327	2000-09-05 00:00:00.000	2000-11-04 00:00:00.000	EA 	1	2.00	2000-11-04 00:00:00.000
2543	718	327	2000-11-05 00:00:00.000		EA 	2	1.00	2000-10-22 00:00:00.000
3192	718	399	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
628	718	493	2000-04-18 00:00:00.000		OZ 	2	8.00	2000-04-04 00:00:00.000
629	718	532	2000-04-18 00:00:00.000		EA 	2	4.00	2000-04-04 00:00:00.000
989	718	533	2000-06-26 00:00:00.000		EA 	2	1.00	2000-06-12 00:00:00.000
224	718	534	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
223	718	804	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
1450	719	324	2000-07-10 00:00:00.000		EA 	2	2.00	2000-06-26 00:00:00.000
1884	719	325	2000-07-20 00:00:00.000		EA 	2	2.00	2000-07-06 00:00:00.000
3456	719	326	2001-01-23 00:00:00.000		EA 	2	1.00	2001-01-09 00:00:00.000
2544	719	327	2000-09-05 00:00:00.000		EA 	2	1.00	2000-08-22 00:00:00.000
3193	719	399	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
770	719	493	2000-04-18 00:00:00.000	2000-06-17 00:00:00.000	OZ 	1	9.00	2000-06-17 00:00:00.000
630	719	493	2000-06-18 00:00:00.000		OZ 	2	8.00	2000-06-04 00:00:00.000
631	719	532	2000-04-18 00:00:00.000		EA 	2	4.00	2000-04-04 00:00:00.000
990	719	533	2000-06-26 00:00:00.000		EA 	2	1.00	2000-06-12 00:00:00.000
226	719	534	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
225	719	804	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
1451	720	324	2000-07-10 00:00:00.000		EA 	2	2.00	2000-06-26 00:00:00.000
1885	720	325	2000-07-20 00:00:00.000		EA 	2	2.00	2000-07-06 00:00:00.000
3457	720	326	2001-01-23 00:00:00.000		EA 	2	1.00	2001-01-09 00:00:00.000
2545	720	327	2000-09-05 00:00:00.000		EA 	2	1.00	2000-08-22 00:00:00.000
3194	720	399	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
632	720	493	2000-04-18 00:00:00.000		OZ 	2	8.00	2000-04-04 00:00:00.000
633	720	532	2000-04-18 00:00:00.000		EA 	2	4.00	2000-04-04 00:00:00.000
1167	720	533	2000-06-26 00:00:00.000	2000-08-25 00:00:00.000	EA 	1	2.00	2000-08-25 00:00:00.000
991	720	533	2000-08-26 00:00:00.000		EA 	2	1.00	2000-08-12 00:00:00.000
228	720	534	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
227	720	804	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
1452	721	324	2000-07-10 00:00:00.000		EA 	2	2.00	2000-06-26 00:00:00.000
1886	721	325	2000-07-20 00:00:00.000		EA 	2	2.00	2000-07-06 00:00:00.000
3458	721	326	2001-01-23 00:00:00.000		EA 	2	1.00	2001-01-09 00:00:00.000
2546	721	327	2000-09-05 00:00:00.000		EA 	2	1.00	2000-08-22 00:00:00.000
3195	721	399	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
634	721	493	2000-04-18 00:00:00.000		OZ 	2	8.00	2000-04-04 00:00:00.000
635	721	532	2000-04-18 00:00:00.000		EA 	2	4.00	2000-04-04 00:00:00.000
992	721	533	2000-06-26 00:00:00.000		EA 	2	1.00	2000-06-12 00:00:00.000
230	721	534	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
229	721	804	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
1409	722	324	2000-07-10 00:00:00.000		EA 	2	2.00	2000-06-26 00:00:00.000
1860	722	325	2000-07-20 00:00:00.000		EA 	2	2.00	2000-07-06 00:00:00.000
3432	722	326	2001-01-23 00:00:00.000		EA 	2	1.00	2001-01-09 00:00:00.000
2520	722	327	2000-09-05 00:00:00.000		EA 	2	1.00	2000-08-22 00:00:00.000
3169	722	399	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
1411	722	492	2000-07-10 00:00:00.000		OZ 	2	8.00	2000-06-26 00:00:00.000
585	722	532	2000-04-18 00:00:00.000		EA 	2	4.00	2000-04-04 00:00:00.000
1151	722	533	2000-06-26 00:00:00.000	2000-08-25 00:00:00.000	EA 	1	2.00	2000-08-25 00:00:00.000
966	722	533	2000-08-26 00:00:00.000		EA 	2	1.00	2000-08-12 00:00:00.000
195	722	534	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
1410	722	802	2000-07-10 00:00:00.000		EA 	2	1.00	2000-06-26 00:00:00.000
1412	723	324	2000-07-10 00:00:00.000		EA 	2	2.00	2000-06-26 00:00:00.000
1861	723	325	2000-07-20 00:00:00.000		EA 	2	2.00	2000-07-06 00:00:00.000
3433	723	326	2001-01-23 00:00:00.000		EA 	2	1.00	2001-01-09 00:00:00.000
2521	723	327	2000-09-05 00:00:00.000		EA 	2	1.00	2000-08-22 00:00:00.000
3170	723	399	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
1414	723	492	2000-07-10 00:00:00.000		OZ 	2	8.00	2000-06-26 00:00:00.000
586	723	532	2000-04-18 00:00:00.000		EA 	2	4.00	2000-04-04 00:00:00.000
967	723	533	2000-06-26 00:00:00.000		EA 	2	1.00	2000-06-12 00:00:00.000
196	723	534	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
1413	723	802	2000-07-10 00:00:00.000		EA 	2	1.00	2000-06-26 00:00:00.000
1602	724	324	2000-07-10 00:00:00.000	2000-09-08 00:00:00.000	EA 	1	3.00	2000-09-08 00:00:00.000
1415	724	324	2000-09-09 00:00:00.000		EA 	2	2.00	2000-08-26 00:00:00.000
1862	724	325	2000-07-20 00:00:00.000		EA 	2	2.00	2000-07-06 00:00:00.000
3434	724	326	2001-01-23 00:00:00.000		EA 	2	1.00	2001-01-09 00:00:00.000
2522	724	327	2000-09-05 00:00:00.000		EA 	2	1.00	2000-08-22 00:00:00.000
3171	724	399	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
1417	724	492	2000-07-10 00:00:00.000		OZ 	2	8.00	2000-06-26 00:00:00.000
587	724	532	2000-04-18 00:00:00.000		EA 	2	4.00	2000-04-04 00:00:00.000
968	724	533	2000-06-26 00:00:00.000		EA 	2	1.00	2000-06-12 00:00:00.000
197	724	534	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
1416	724	802	2000-07-10 00:00:00.000		EA 	2	1.00	2000-06-26 00:00:00.000
1418	725	324	2000-07-10 00:00:00.000		EA 	2	2.00	2000-06-26 00:00:00.000
1863	725	325	2000-07-20 00:00:00.000		EA 	2	2.00	2000-07-06 00:00:00.000
3435	725	326	2001-01-23 00:00:00.000		EA 	2	1.00	2001-01-09 00:00:00.000
2675	725	327	2000-09-05 00:00:00.000	2000-11-04 00:00:00.000	EA 	1	2.00	2000-11-04 00:00:00.000
2523	725	327	2000-11-05 00:00:00.000		EA 	2	1.00	2000-10-22 00:00:00.000
3172	725	399	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
588	725	493	2000-04-18 00:00:00.000		OZ 	2	8.00	2000-04-04 00:00:00.000
589	725	532	2000-04-18 00:00:00.000		EA 	2	4.00	2000-04-04 00:00:00.000
969	725	533	2000-06-26 00:00:00.000		EA 	2	1.00	2000-06-12 00:00:00.000
198	725	534	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
1419	725	802	2000-07-10 00:00:00.000		EA 	2	1.00	2000-06-26 00:00:00.000
1420	726	324	2000-07-10 00:00:00.000		EA 	2	2.00	2000-06-26 00:00:00.000
1864	726	325	2000-07-20 00:00:00.000		EA 	2	2.00	2000-07-06 00:00:00.000
3436	726	326	2001-01-23 00:00:00.000		EA 	2	1.00	2001-01-09 00:00:00.000
2524	726	327	2000-09-05 00:00:00.000		EA 	2	1.00	2000-08-22 00:00:00.000
3173	726	399	2001-01-15 00:00:00.000		EA 	2	1.00	2001-01-01 00:00:00.000
766	726	493	2000-04-18 00:00:00.000	2000-06-17 00:00:00.000	OZ 	1	9.00	2000-06-17 00:00:00.000
590	726	493	2000-06-18 00:00:00.000		OZ 	2	8.00	2000-06-04 00:00:00.000
591	726	532	2000-04-18 00:00:00.000		EA 	2	4.00	2000-04-04 00:00:00.000
970	726	533	2000-06-26 00:00:00.000		EA 	2	1.00	2000-06-12 00:00:00.000
199	726	534	2000-04-04 00:00:00.000		EA 	2	1.00	2000-03-21 00:00:00.000
1421	726	802	2000-07-10 00:00:00.000		EA 	2	1.00	2000-06-26 00:00:00.000
1422	727	324	2000-07-10 00:00:00.000		EA 	2	2.00	2000-06-26 00:00:00.000
1865	727	325	2000-07-20 00:00:00.000		EA 	2	2.00	2000-07-06 00:00:00.000
3437	727	326	2001-01-23 00:00:00.000		EA 	2	1.00	2001-01-09 00:00:00.000
