601	17923	2002-08-01 00:00:00.000
603	553	2002-08-01 00:00:00.000
607	5577	2001-08-01 00:00:00.000
609	5514	2002-11-01 00:00:00.000
611	7829	2001-09-01 00:00:00.000
613	17308	2003-07-01 00:00:00.000
615	204	2001-08-01 00:00:00.000
617	2602	2003-09-01 00:00:00.000
619	6863	2002-11-01 00:00:00.000
621	15954	2002-08-01 00:00:00.000
623	10502	2003-09-01 00:00:00.000
625	11580	2003-09-01 00:00:00.000
627	5589	2002-08-01 00:00:00.000
629	3764	2003-07-01 00:00:00.000
631	13278	2001-09-01 00:00:00.000
633	13923	2002-08-01 00:00:00.000
635	2847	2003-07-01 00:00:00.000
637	2270	2002-09-01 00:00:00.000
639	2604	2002-07-01 00:00:00.000
641	5164	2001-09-01 00:00:00.000
643	18460	2003-09-01 00:00:00.000
647	4357	2001-09-01 00:00:00.000
649	5751	2002-08-01 00:00:00.000
651	4830	2003-07-01 00:00:00.000
653	7600	2001-09-01 00:00:00.000
655	16192	2003-08-01 00:00:00.000
657	6468	2002-09-01 00:00:00.000
659	9961	2003-09-01 00:00:00.000
661	13054	2001-07-01 00:00:00.000
663	17774	2002-07-01 00:00:00.000
665	16805	2003-07-01 00:00:00.000
667	778	2001-09-01 00:00:00.000
669	14842	2003-07-01 00:00:00.000
671	19154	2001-09-01 00:00:00.000
675	230	2003-09-01 00:00:00.000
681	12529	2003-09-01 00:00:00.000
683	14497	2002-07-01 00:00:00.000
685	14064	2001-09-01 00:00:00.000
687	8342	2003-07-01 00:00:00.000
689	15364	2003-08-01 00:00:00.000
691	1912	2002-07-01 00:00:00.000
693	17935	2001-09-01 00:00:00.000
695	18328	2003-09-01 00:00:00.000
697	5301	2001-07-01 00:00:00.000
699	10526	2002-08-01 00:00:00.000
701	15282	2002-09-01 00:00:00.000
703	7167	2001-08-01 00:00:00.000
705	11274	2003-08-01 00:00:00.000
707	7832	2003-08-01 00:00:00.000
709	14371	2002-08-01 00:00:00.000
713	16871	2001-11-01 00:00:00.000
715	12135	2001-12-01 00:00:00.000
717	16939	2003-07-01 00:00:00.000
719	18908	2003-07-01 00:00:00.000
721	5618	2001-07-01 00:00:00.000
723	18407	2001-09-01 00:00:00.000
725	17073	2001-12-01 00:00:00.000
727	18323	2001-08-01 00:00:00.000
729	14261	2003-09-01 00:00:00.000
731	12554	2002-08-01 00:00:00.000
733	15829	2002-09-01 00:00:00.000
735	1039	2003-07-01 00:00:00.000
737	18049	2001-08-01 00:00:00.000
739	17658	2001-09-01 00:00:00.000
741	18502	2001-10-01 00:00:00.000
743	10336	2002-07-01 00:00:00.000
745	3827	2002-08-01 00:00:00.000
751	17669	2001-09-01 00:00:00.000
753	7092	2001-09-01 00:00:00.000
757	10553	2003-09-01 00:00:00.000
759	11781	2001-08-01 00:00:00.000
761	3070	2002-07-01 00:00:00.000
763	7392	2001-09-01 00:00:00.000
765	15443	2002-08-01 00:00:00.000
767	923	2002-07-01 00:00:00.000
769	11046	2003-07-01 00:00:00.000
771	4931	2003-07-01 00:00:00.000
773	5824	2003-09-01 00:00:00.000
775	11080	2002-09-01 00:00:00.000
777	11201	2002-06-01 00:00:00.000
779	11745	2001-08-01 00:00:00.000
781	10064	2002-08-01 00:00:00.000
783	9628	2003-09-01 00:00:00.000
785	17544	2002-09-01 00:00:00.000
787	18496	2001-09-01 00:00:00.000
789	15090	2001-08-01 00:00:00.000
791	17902	2002-07-01 00:00:00.000
793	6452	2001-08-01 00:00:00.000
795	14546	2003-08-01 00:00:00.000
797	7597	2002-09-01 00:00:00.000
799	3047	2001-09-01 00:00:00.000
801	10783	2002-09-01 00:00:00.000
803	12214	2001-09-01 00:00:00.000
805	17062	2001-09-01 00:00:00.000
807	18231	2002-08-01 00:00:00.000
809	11622	2003-08-01 00:00:00.000
811	6065	2001-09-01 00:00:00.000
813	18875	2001-09-01 00:00:00.000
815	13468	2001-08-01 00:00:00.000
817	15882	2001-08-01 00:00:00.000
819	12399	2001-07-01 00:00:00.000
821	16523	2002-11-01 00:00:00.000
823	16023	2003-09-01 00:00:00.000
825	19078	2001-09-01 00:00:00.000
827	12698	2001-09-01 00:00:00.000
829	15616	2003-08-01 00:00:00.000
831	6126	2001-08-01 00:00:00.000
833	12648	2003-08-01 00:00:00.000
835	5346	2002-12-01 00:00:00.000
837	12015	2003-08-01 00:00:00.000
839	9043	2001-11-01 00:00:00.000
841	8015	2004-03-01 00:00:00.000
843	6235	2002-12-01 00:00:00.000
845	161	2001-08-01 00:00:00.000
847	6940	2002-08-01 00:00:00.000
849	7604	2001-09-01 00:00:00.000
851	1346	2001-07-01 00:00:00.000
853	8213	2003-09-01 00:00:00.000
855	11874	2003-09-01 00:00:00.000
857	19143	2003-07-01 00:00:00.000
859	18174	2003-09-01 00:00:00.000
861	10146	2002-09-01 00:00:00.000
863	18813	2001-09-01 00:00:00.000
867	16967	2003-09-01 00:00:00.000
869	11011	2001-08-01 00:00:00.000
871	3465	2002-09-01 00:00:00.000
873	12	2002-07-01 00:00:00.000
875	8579	2003-07-01 00:00:00.000
877	7146	2001-09-01 00:00:00.000
879	15538	2001-07-01 00:00:00.000
881	11555	2001-09-01 00:00:00.000
883	6675	2001-08-01 00:00:00.000
885	13480	2002-09-01 00:00:00.000
887	5099	2003-07-01 00:00:00.000
889	5995	2003-11-01 00:00:00.000
891	15319	2002-08-01 00:00:00.000
893	4511	2004-06-01 00:00:00.000
895	6955	2001-09-01 00:00:00.000
897	2759	2001-11-01 00:00:00.000
899	13246	2001-08-01 00:00:00.000
901	18591	2002-09-01 00:00:00.000
903	76	2001-07-01 00:00:00.000
905	17748	2003-09-01 00:00:00.000
907	5439	2001-07-01 00:00:00.000
909	14599	2003-09-01 00:00:00.000
911	3498	2002-09-01 00:00:00.000
913	11717	2001-08-01 00:00:00.000
915	15076	2002-08-01 00:00:00.000
919	10919	2003-02-01 00:00:00.000
921	8965	2003-10-01 00:00:00.000
923	15586	2002-01-01 00:00:00.000
925	17132	2001-09-01 00:00:00.000
927	782	2002-09-01 00:00:00.000
929	11441	2002-07-01 00:00:00.000
931	14562	2002-07-01 00:00:00.000
933	19181	2001-08-01 00:00:00.000
935	15798	2001-08-01 00:00:00.000
937	10915	2002-09-01 00:00:00.000
939	706	2003-07-01 00:00:00.000
941	4662	2003-08-01 00:00:00.000
943	5710	2002-07-01 00:00:00.000
945	9386	2003-08-01 00:00:00.000
947	1699	2002-08-01 00:00:00.000
949	16754	2002-09-01 00:00:00.000
951	8850	2002-07-01 00:00:00.000
953	5868	2002-07-01 00:00:00.000
957	14803	2002-08-01 00:00:00.000
959	6191	2001-11-01 00:00:00.000
961	451	2002-08-01 00:00:00.000
963	11815	2001-08-01 00:00:00.000
965	5609	2001-12-01 00:00:00.000
969	18316	2001-08-01 00:00:00.000
971	15711	2003-08-01 00:00:00.000
973	4835	2001-08-01 00:00:00.000
975	16976	2002-08-01 00:00:00.000
977	10100	2002-09-01 00:00:00.000
979	12102	2001-08-01 00:00:00.000
981	8672	2002-07-01 00:00:00.000
983	18930	2003-09-01 00:00:00.000
985	10662	2002-08-01 00:00:00.000
987	7667	2002-08-01 00:00:00.000
989	12582	2003-09-01 00:00:00.000
991	2780	2002-08-01 00:00:00.000
993	17978	2003-09-01 00:00:00.000
995	3367	2003-10-01 00:00:00.000
997	8552	2001-09-01 00:00:00.000
999	15432	2003-09-01 00:00:00.000
1001	8217	2002-07-01 00:00:00.000
1003	5347	2003-09-01 00:00:00.000
1009	13366	2001-08-01 00:00:00.000
1011	15682	2001-12-01 00:00:00.000
1013	14140	2002-09-01 00:00:00.000
1015	7845	2001-09-01 00:00:00.000
1017	18153	2001-07-01 00:00:00.000
1019	6291	2003-09-01 00:00:00.000
1021	12279	2001-08-01 00:00:00.000
1023	2274	2003-08-01 00:00:00.000
1025	17324	2002-09-01 00:00:00.000
1027	10004	2002-08-01 00:00:00.000
1029	13694	2003-08-01 00:00:00.000
1031	14559	2001-08-01 00:00:00.000
1033	6881	2002-08-01 00:00:00.000
1035	8399	2003-07-01 00:00:00.000
1037	9314	2003-09-01 00:00:00.000
1039	18097	2002-09-01 00:00:00.000
1041	6535	2003-09-01 00:00:00.000
1043	14030	2001-07-01 00:00:00.000
1045	16281	2001-07-01 00:00:00.000
1047	13699	2002-10-01 00:00:00.000
1049	11886	2001-07-01 00:00:00.000
1051	6183	2002-08-01 00:00:00.000
1053	12371	2003-07-01 00:00:00.000
1055	16905	2001-08-01 00:00:00.000
1059	7719	2004-06-01 00:00:00.000
1061	18495	2002-09-01 00:00:00.000
1063	4432	2002-09-01 00:00:00.000
1065	18418	2001-09-01 00:00:00.000
1067	6083	2002-08-01 00:00:00.000
1069	17621	2002-08-01 00:00:00.000
1071	11888	2003-07-01 00:00:00.000
1073	12030	2002-09-01 00:00:00.000
1075	14790	2003-09-01 00:00:00.000
1077	8482	2003-09-01 00:00:00.000
1079	14234	2003-09-01 00:00:00.000
1081	11056	2001-09-01 00:00:00.000
1083	13939	2003-09-01 00:00:00.000
1085	1417	2001-07-01 00:00:00.000
1087	12299	2003-08-01 00:00:00.000
1089	10234	2001-08-01 00:00:00.000
1091	4443	2002-09-01 00:00:00.000
1093	18493	2003-08-01 00:00:00.000
1095	1402	2001-07-01 00:00:00.000
1099	7001	2003-07-01 00:00:00.000
1101	5279	2002-08-01 00:00:00.000
1105	8479	2002-12-01 00:00:00.000
1107	12177	2001-08-01 00:00:00.000
1109	7089	2003-09-01 00:00:00.000
1111	8043	2001-08-01 00:00:00.000
1113	9617	2002-09-01 00:00:00.000
1115	18675	2002-08-01 00:00:00.000
1117	6646	2002-01-01 00:00:00.000
1119	5651	2002-03-01 00:00:00.000
1121	59	2003-08-01 00:00:00.000
1125	16665	2001-08-01 00:00:00.000
1127	10520	2002-10-01 00:00:00.000
1129	7831	2003-08-01 00:00:00.000
1131	10899	2002-09-01 00:00:00.000
1133	11840	2001-08-01 00:00:00.000
1135	8991	2001-08-01 00:00:00.000
1137	11679	2002-07-01 00:00:00.000
1139	4218	2003-08-01 00:00:00.000
1141	19174	2002-08-01 00:00:00.000
1143	14219	2004-06-01 00:00:00.000
1145	17174	2003-07-01 00:00:00.000
1147	8882	2001-09-01 00:00:00.000
1149	5102	2002-09-01 00:00:00.000
1151	18419	2003-07-01 00:00:00.000
1153	11744	2002-07-01 00:00:00.000
1155	15771	2002-08-01 00:00:00.000
1157	5434	2003-09-01 00:00:00.000
1159	10909	2003-09-01 00:00:00.000
1161	11984	2002-07-01 00:00:00.000
1163	8663	2001-08-01 00:00:00.000
1165	9212	2003-09-01 00:00:00.000
1167	12808	2002-09-01 00:00:00.000
1169	18707	2001-09-01 00:00:00.000
1171	2668	2003-03-01 00:00:00.000
1173	2470	2001-08-01 00:00:00.000
1175	9540	2001-10-01 00:00:00.000
1177	3586	2003-09-01 00:00:00.000
1181	2364	2001-08-01 00:00:00.000
1183	5093	2001-07-01 00:00:00.000
1185	13693	2001-07-01 00:00:00.000
1187	5215	2002-09-01 00:00:00.000
1191	11072	2001-08-01 00:00:00.000
1195	5424	2003-07-01 00:00:00.000
1197	9949	2003-07-01 00:00:00.000
1199	3815	2002-08-01 00:00:00.000
1201	10191	2002-08-01 00:00:00.000
1203	11215	2001-09-01 00:00:00.000
1205	806	2001-07-01 00:00:00.000
1209	12107	2003-08-01 00:00:00.000
1211	18428	2002-12-01 00:00:00.000
1213	9973	2001-08-01 00:00:00.000
1215	1553	2002-09-01 00:00:00.000
1217	16978	2002-09-01 00:00:00.000
1219	15927	2002-08-01 00:00:00.000
1223	18480	2001-08-01 00:00:00.000
1227	7475	2001-08-01 00:00:00.000
1229	8	2003-08-01 00:00:00.000
1231	1318	2003-08-01 00:00:00.000
1233	13779	2002-07-01 00:00:00.000
1235	14606	2002-08-01 00:00:00.000
1237	4552	2003-08-01 00:00:00.000
1239	267	2001-07-01 00:00:00.000
1241	5754	2002-08-01 00:00:00.000
1243	16253	2001-09-01 00:00:00.000
1245	16654	2001-12-01 00:00:00.000
1247	686	2003-09-01 00:00:00.000
1249	55	2003-09-01 00:00:00.000
1251	15105	2003-08-01 00:00:00.000
1253	13064	2002-08-01 00:00:00.000
1255	19043	2002-07-01 00:00:00.000
1257	5220	2001-09-01 00:00:00.000
1259	8091	2003-09-01 00:00:00.000
1261	12228	2003-08-01 00:00:00.000
1265	2504	2002-08-01 00:00:00.000
1269	5343	2001-08-01 00:00:00.000
1271	4272	2003-08-01 00:00:00.000
1273	13784	2002-09-01 00:00:00.000
1275	6280	2003-08-01 00:00:00.000
1277	10623	2002-09-01 00:00:00.000
1279	15648	2001-11-01 00:00:00.000
1281	8219	2003-09-01 00:00:00.000
1283	7764	2003-09-01 00:00:00.000
1285	9054	2003-09-01 00:00:00.000
1287	18047	2002-12-01 00:00:00.000
1289	5570	2002-08-01 00:00:00.000
1291	1298	2003-08-01 00:00:00.000
1293	5661	2002-07-01 00:00:00.000
1295	12933	2001-09-01 00:00:00.000
1297	3015	2003-09-01 00:00:00.000
1299	15144	2003-08-01 00:00:00.000
1301	14487	2003-07-01 00:00:00.000
1303	13035	2003-08-01 00:00:00.000
1305	17455	2003-09-01 00:00:00.000
1307	8033	2001-09-01 00:00:00.000
1309	6777	2001-08-01 00:00:00.000
1311	14454	2001-08-01 00:00:00.000
1315	7380	2002-08-01 00:00:00.000
1317	953	2003-09-01 00:00:00.000
1319	6981	2002-08-01 00:00:00.000
1321	5110	2001-09-01 00:00:00.000
1323	11814	2002-09-01 00:00:00.000
1325	2436	2002-08-01 00:00:00.000
1327	18364	2002-08-01 00:00:00.000
1329	15483	2002-09-01 00:00:00.000
1331	13712	2001-08-01 00:00:00.000
1333	5668	2002-09-01 00:00:00.000
1335	371	2002-09-01 00:00:00.000
1337	10163	2001-07-01 00:00:00.000
1339	4851	2002-09-01 00:00:00.000
1341	7182	2003-09-01 00:00:00.000
1343	3274	2001-08-01 00:00:00.000
1345	17036	2002-09-01 00:00:00.000
1349	8103	2001-08-01 00:00:00.000
1351	15735	2003-09-01 00:00:00.000
1353	9277	2003-09-01 00:00:00.000
1355	3788	2001-09-01 00:00:00.000
1357	19011	2001-09-01 00:00:00.000
1361	13420	2001-08-01 00:00:00.000
1363	7454	2001-09-01 00:00:00.000
1365	14535	2003-07-01 00:00:00.000
1367	15138	2002-09-01 00:00:00.000
1369	15018	2003-09-01 00:00:00.000
1371	15875	2001-10-01 00:00:00.000
1373	10370	2001-07-01 00:00:00.000
1375	14542	2002-09-01 00:00:00.000
1377	1866	2002-09-01 00:00:00.000
1379	1260	2003-08-01 00:00:00.000
1381	13088	2004-02-01 00:00:00.000
1383	8719	2003-08-01 00:00:00.000
1385	16132	2002-09-01 00:00:00.000
1387	15784	2002-07-01 00:00:00.000
1391	16704	2001-12-01 00:00:00.000
1393	15555	2002-08-01 00:00:00.000
1395	8235	2003-08-01 00:00:00.000
1397	3157	2002-08-01 00:00:00.000
1399	12198	2002-08-01 00:00:00.000
1403	7898	2003-07-01 00:00:00.000
1405	9855	2001-08-01 00:00:00.000
1407	5033	2002-11-01 00:00:00.000
1409	2687	2002-08-01 00:00:00.000
1411	10453	2002-11-01 00:00:00.000
1413	7176	2001-07-01 00:00:00.000
1415	16439	2002-08-01 00:00:00.000
1417	10456	2001-07-01 00:00:00.000
1419	4871	2003-08-01 00:00:00.000
1421	10395	2002-08-01 00:00:00.000
1423	15977	2002-08-01 00:00:00.000
1425	14895	2002-09-01 00:00:00.000
1427	3600	2002-07-01 00:00:00.000
1429	6156	2002-07-01 00:00:00.000
1431	18946	2003-10-01 00:00:00.000
1433	106	2003-08-01 00:00:00.000
1435	15448	2001-09-01 00:00:00.000
1437	4842	2001-08-01 00:00:00.000
1439	17341	2003-08-01 00:00:00.000
1441	10139	2003-09-01 00:00:00.000
1443	14153	2002-09-01 00:00:00.000
1447	18744	2003-06-01 00:00:00.000
1449	5690	2002-08-01 00:00:00.000
1453	18831	2001-11-01 00:00:00.000
1455	4459	2001-11-01 00:00:00.000
1457	11652	2001-11-01 00:00:00.000
1459	7347	2001-12-01 00:00:00.000
1461	17185	2003-08-01 00:00:00.000
1463	1642	2003-08-01 00:00:00.000
1465	7029	2002-11-01 00:00:00.000
1467	3904	2002-08-01 00:00:00.000
1469	17239	2002-07-01 00:00:00.000
1471	12550	2002-09-01 00:00:00.000
1473	6536	2003-09-01 00:00:00.000
1475	14152	2003-08-01 00:00:00.000
1477	18386	2001-11-01 00:00:00.000
1479	3453	2002-08-01 00:00:00.000
1481	7672	2003-08-01 00:00:00.000
1483	6295	2003-09-01 00:00:00.000
1485	2082	2002-08-01 00:00:00.000
1489	17982	2003-09-01 00:00:00.000
1699	16578	2003-09-01 00:00:00.000
1700	15455	2004-06-05 00:00:00.000
1701	3243	2002-04-07 00:00:00.000
1702	1133	2001-10-27 00:00:00.000
1703	1188	2002-04-18 00:00:00.000
1704	2853	2002-02-14 00:00:00.000
1705	7649	2003-10-29 00:00:00.000
1706	6018	2004-07-16 00:00:00.000
1707	11094	2003-08-12 00:00:00.000
1708	4739	2004-02-02 00:00:00.000
1709	1994	2004-05-18 00:00:00.000
1710	1643	2002-08-12 00:00:00.000
1711	1934	2004-03-12 00:00:00.000
1712	7916	2002-09-03 00:00:00.000
1713	18844	2003-12-30 00:00:00.000
1714	10306	2004-07-19 00:00:00.000
1715	1433	2004-01-08 00:00:00.000
1716	1016	2004-06-01 00:00:00.000
1717	11004	2004-04-02 00:00:00.000
1718	9627	2004-04-23 00:00:00.000
1719	9055	2002-04-16 00:00:00.000
1720	2236	2002-08-10 00:00:00.000
1721	13828	2003-10-12 00:00:00.000
1722	18395	2003-05-10 00:00:00.000
1723	17144	2004-01-09 00:00:00.000
1724	9954	2002-10-03 00:00:00.000
1725	4694	2004-01-27 00:00:00.000
1726	6476	2004-02-07 00:00:00.000
1727	15706	2003-12-25 00:00:00.000
1728	17100	2004-01-24 00:00:00.000
1729	18632	2003-02-17 00:00:00.000
1730	17334	2002-03-31 00:00:00.000
1731	17851	2004-07-01 00:00:00.000
1732	10732	2002-01-21 00:00:00.000
1733	2352	2003-10-02 00:00:00.000
1734	12836	2004-03-21 00:00:00.000
1735	4285	2002-07-17 00:00:00.000
1736	3767	2003-06-04 00:00:00.000
1737	847	2003-10-02 00:00:00.000
1738	3571	2003-10-08 00:00:00.000
1739	92	2004-03-14 00:00:00.000
1740	18914	2003-01-09 00:00:00.000
1741	15389	2004-03-03 00:00:00.000
1742	5233	2004-03-20 00:00:00.000
1743	1405	2003-08-22 00:00:00.000
1744	15322	2004-04-28 00:00:00.000
1745	3396	2001-09-30 00:00:00.000
1746	749	2003-04-28 00:00:00.000
1747	11533	2004-01-15 00:00:00.000
1748	5229	2004-06-20 00:00:00.000
1749	8309	2003-08-11 00:00:00.000
1750	2583	2003-06-07 00:00:00.000
1751	3819	2004-04-20 00:00:00.000
1752	8584	2004-03-26 00:00:00.000
1753	7245	2004-04-20 00:00:00.000
1754	17325	2003-10-04 00:00:00.000
1755	9850	2002-06-28 00:00:00.000
1756	18892	2002-08-26 00:00:00.000
1757	15055	2003-01-08 00:00:00.000
1758	14908	2003-12-28 00:00:00.000
1759	9669	2003-12-16 00:00:00.000
1760	13682	2003-08-06 00:00:00.000
1761	16311	2004-02-29 00:00:00.000
1762	3868	2004-01-21 00:00:00.000
1763	7563	2004-02-28 00:00:00.000
1764	18984	2004-06-15 00:00:00.000
1765	2457	2003-12-01 00:00:00.000
1766	2911	2004-05-26 00:00:00.000
1767	9143	2004-06-02 00:00:00.000
1768	8711	2002-09-04 00:00:00.000
1769	16746	2001-10-17 00:00:00.000
1770	10049	2001-11-24 00:00:00.000
1771	9675	2004-06-14 00:00:00.000
1772	483	2003-12-03 00:00:00.000
1773	6545	2003-12-29 00:00:00.000
1774	17398	2002-11-27 00:00:00.000
1775	7173	2004-05-16 00:00:00.000
1776	5363	2003-06-04 00:00:00.000
1777	1488	2003-08-14 00:00:00.000
1778	14282	2003-10-23 00:00:00.000
1779	8017	2004-02-06 00:00:00.000
1780	17136	2003-06-21 00:00:00.000
1781	9580	2004-06-23 00:00:00.000
1782	4183	2003-04-13 00:00:00.000
1783	13094	2004-07-14 00:00:00.000
1784	15584	2002-03-24 00:00:00.000
1795	18037	2002-08-01 00:00:00.000
1797	5089	2002-09-01 00:00:00.000
1801	17263	2002-08-01 00:00:00.000
1803	15453	2003-09-01 00:00:00.000
1805	11599	2003-02-01 00:00:00.000
1807	10713	2003-09-01 00:00:00.000
1809	895	2003-09-01 00:00:00.000
1811	2058	2003-08-01 00:00:00.000
1813	5065	2003-08-01 00:00:00.000
1815	6546	2002-09-01 00:00:00.000
1817	13951	2003-09-01 00:00:00.000
1821	18656	2002-07-01 00:00:00.000
1823	2666	2003-02-01 00:00:00.000
1825	8784	2002-07-01 00:00:00.000
1827	10628	2001-08-01 00:00:00.000
1829	13971	2002-09-01 00:00:00.000
1831	18354	2002-08-01 00:00:00.000
1833	2658	2002-08-01 00:00:00.000
1835	9506	2002-09-01 00:00:00.000
1837	4626	2002-11-01 00:00:00.000
1839	14928	2002-07-01 00:00:00.000
1841	4304	2002-09-01 00:00:00.000
1843	1651	2002-09-01 00:00:00.000
1845	18825	2003-07-01 00:00:00.000
1849	13349	2001-07-01 00:00:00.000
1851	1446	2003-09-01 00:00:00.000
1855	14226	2003-08-01 00:00:00.000
1857	14975	2002-08-01 00:00:00.000
1859	1896	2001-08-01 00:00:00.000
1861	1324	2002-07-01 00:00:00.000
1863	3088	2001-11-01 00:00:00.000
1865	14595	2003-08-01 00:00:00.000
1867	15155	2002-08-01 00:00:00.000
1869	2318	2003-08-01 00:00:00.000
1871	9141	2003-08-01 00:00:00.000
1873	1444	2003-08-01 00:00:00.000
1875	11685	2002-06-01 00:00:00.000
1877	1862	2002-07-01 00:00:00.000
1879	2880	2003-09-01 00:00:00.000
1881	3980	2001-07-01 00:00:00.000
1883	7079	2001-09-01 00:00:00.000
1885	5666	2003-09-01 00:00:00.000
1887	15177	2003-07-01 00:00:00.000
1889	17491	2003-09-01 00:00:00.000
1891	10343	2003-09-01 00:00:00.000
1893	5804	2003-08-01 00:00:00.000
1895	18260	2001-08-01 00:00:00.000
1897	2571	2002-07-01 00:00:00.000
1899	4941	2001-08-01 00:00:00.000
1901	9959	2002-08-01 00:00:00.000
1903	1772	2003-08-01 00:00:00.000
1905	206	2003-12-01 00:00:00.000
1909	8263	2003-09-01 00:00:00.000
1911	10928	2003-12-01 00:00:00.000
