718	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1301.3636	2003-06-30 00:00:00.000
718	2003-07-01 00:00:00.000		1431.5000	2003-06-10 00:00:00.000
719	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1263.4598	2002-06-30 00:00:00.000
719	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1301.3636	2003-06-30 00:00:00.000
719	2003-07-01 00:00:00.000		1431.5000	2003-06-10 00:00:00.000
720	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1263.4598	2002-06-30 00:00:00.000
720	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1301.3636	2003-06-30 00:00:00.000
720	2003-07-01 00:00:00.000		1431.5000	2003-06-10 00:00:00.000
721	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1263.4598	2002-06-30 00:00:00.000
721	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1301.3636	2003-06-30 00:00:00.000
721	2003-07-01 00:00:00.000		1431.5000	2003-06-10 00:00:00.000
722	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	297.6346	2002-06-30 00:00:00.000
722	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	306.5636	2003-06-30 00:00:00.000
722	2003-07-01 00:00:00.000		337.2200	2003-06-10 00:00:00.000
723	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	297.6346	2002-06-30 00:00:00.000
723	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	306.5636	2003-06-30 00:00:00.000
723	2003-07-01 00:00:00.000		337.2200	2003-06-10 00:00:00.000
724	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	297.6346	2002-06-30 00:00:00.000
724	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	306.5636	2003-06-30 00:00:00.000
724	2003-07-01 00:00:00.000		337.2200	2003-06-10 00:00:00.000
725	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	306.5636	2002-06-30 00:00:00.000
725	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	337.2200	2003-06-30 00:00:00.000
726	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	306.5636	2002-06-30 00:00:00.000
726	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	337.2200	2003-06-30 00:00:00.000
727	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	306.5636	2002-06-30 00:00:00.000
727	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	337.2200	2003-06-30 00:00:00.000
728	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	306.5636	2002-06-30 00:00:00.000
728	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	337.2200	2003-06-30 00:00:00.000
729	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	306.5636	2002-06-30 00:00:00.000
729	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	337.2200	2003-06-30 00:00:00.000
730	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	306.5636	2002-06-30 00:00:00.000
730	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	337.2200	2003-06-30 00:00:00.000
731	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	594.8300	2002-06-30 00:00:00.000
732	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	594.8300	2002-06-30 00:00:00.000
733	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	594.8300	2002-06-30 00:00:00.000
734	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	594.8300	2002-06-30 00:00:00.000
735	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	594.8300	2002-06-30 00:00:00.000
736	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	297.6346	2002-06-30 00:00:00.000
736	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	306.5636	2003-06-30 00:00:00.000
736	2003-07-01 00:00:00.000		337.2200	2003-06-10 00:00:00.000
737	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	297.6346	2002-06-30 00:00:00.000
737	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	306.5636	2003-06-30 00:00:00.000
737	2003-07-01 00:00:00.000		337.2200	2003-06-10 00:00:00.000
738	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	297.6346	2002-06-30 00:00:00.000
738	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	306.5636	2003-06-30 00:00:00.000
738	2003-07-01 00:00:00.000		337.2200	2003-06-10 00:00:00.000
739	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1204.3248	2002-06-30 00:00:00.000
739	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1240.4545	2003-06-30 00:00:00.000
739	2003-07-01 00:00:00.000		1364.5000	2003-06-10 00:00:00.000
740	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1364.5000	2002-06-30 00:00:00.000
741	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1364.5000	2002-06-30 00:00:00.000
742	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1204.3248	2002-06-30 00:00:00.000
742	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1240.4545	2003-06-30 00:00:00.000
742	2003-07-01 00:00:00.000		1364.5000	2003-06-10 00:00:00.000
743	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1191.1739	2002-06-30 00:00:00.000
743	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1226.9091	2003-06-30 00:00:00.000
743	2003-07-01 00:00:00.000		1349.6000	2003-06-10 00:00:00.000
744	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1349.6000	2002-06-30 00:00:00.000
745	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1349.6000	2002-06-30 00:00:00.000
746	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1191.1739	2002-06-30 00:00:00.000
746	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1226.9091	2003-06-30 00:00:00.000
746	2003-07-01 00:00:00.000		1349.6000	2003-06-10 00:00:00.000
747	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1191.1739	2002-06-30 00:00:00.000
747	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1226.9091	2003-06-30 00:00:00.000
747	2003-07-01 00:00:00.000		1349.6000	2003-06-10 00:00:00.000
748	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1204.3248	2002-06-30 00:00:00.000
748	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1240.4545	2003-06-30 00:00:00.000
748	2003-07-01 00:00:00.000		1364.5000	2003-06-10 00:00:00.000
749	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	3578.2700	2002-06-30 00:00:00.000
750	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	3578.2700	2002-06-30 00:00:00.000
751	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	3578.2700	2002-06-30 00:00:00.000
752	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	3578.2700	2002-06-30 00:00:00.000
753	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	3578.2700	2002-06-30 00:00:00.000
754	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1457.9900	2002-06-30 00:00:00.000
755	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1457.9900	2002-06-30 00:00:00.000
756	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1457.9900	2002-06-30 00:00:00.000
757	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1457.9900	2002-06-30 00:00:00.000
758	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	1457.9900	2002-06-30 00:00:00.000
759	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	699.0982	2002-06-30 00:00:00.000
759	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	782.9900	2003-06-30 00:00:00.000
760	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	699.0982	2002-06-30 00:00:00.000
760	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	782.9900	2003-06-30 00:00:00.000
761	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	699.0982	2002-06-30 00:00:00.000
761	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	782.9900	2003-06-30 00:00:00.000
762	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	699.0982	2002-06-30 00:00:00.000
762	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	782.9900	2003-06-30 00:00:00.000
763	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	699.0982	2002-06-30 00:00:00.000
763	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	782.9900	2003-06-30 00:00:00.000
764	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	699.0982	2002-06-30 00:00:00.000
764	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	782.9900	2003-06-30 00:00:00.000
765	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	699.0982	2002-06-30 00:00:00.000
765	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	782.9900	2003-06-30 00:00:00.000
766	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	699.0982	2002-06-30 00:00:00.000
766	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	782.9900	2003-06-30 00:00:00.000
767	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	699.0982	2002-06-30 00:00:00.000
767	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	782.9900	2003-06-30 00:00:00.000
768	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	699.0982	2002-06-30 00:00:00.000
768	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	782.9900	2003-06-30 00:00:00.000
769	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	699.0982	2002-06-30 00:00:00.000
769	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	782.9900	2003-06-30 00:00:00.000
770	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	699.0982	2002-06-30 00:00:00.000
770	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	782.9900	2003-06-30 00:00:00.000
771	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	3399.9900	2002-06-30 00:00:00.000
772	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	3399.9900	2002-06-30 00:00:00.000
773	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	3399.9900	2002-06-30 00:00:00.000
774	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	3399.9900	2002-06-30 00:00:00.000
775	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	3374.9900	2002-06-30 00:00:00.000
776	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	3374.9900	2002-06-30 00:00:00.000
777	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	3374.9900	2002-06-30 00:00:00.000
778	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	3374.9900	2002-06-30 00:00:00.000
779	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	2071.4196	2003-06-30 00:00:00.000
779	2003-07-01 00:00:00.000		2319.9900	2003-06-10 00:00:00.000
780	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	2071.4196	2003-06-30 00:00:00.000
780	2003-07-01 00:00:00.000		2319.9900	2003-06-10 00:00:00.000
781	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	2071.4196	2003-06-30 00:00:00.000
781	2003-07-01 00:00:00.000		2319.9900	2003-06-10 00:00:00.000
782	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	2049.0982	2003-06-30 00:00:00.000
782	2003-07-01 00:00:00.000		2294.9900	2003-06-10 00:00:00.000
783	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	2049.0982	2003-06-30 00:00:00.000
783	2003-07-01 00:00:00.000		2294.9900	2003-06-10 00:00:00.000
784	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	2049.0982	2003-06-30 00:00:00.000
784	2003-07-01 00:00:00.000		2294.9900	2003-06-10 00:00:00.000
785	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1079.9900	2003-06-30 00:00:00.000
786	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1079.9900	2003-06-30 00:00:00.000
787	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1079.9900	2003-06-30 00:00:00.000
788	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1079.9900	2003-06-30 00:00:00.000
789	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	2443.3500	2003-06-30 00:00:00.000
790	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	2443.3500	2003-06-30 00:00:00.000
791	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	2443.3500	2003-06-30 00:00:00.000
792	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	2181.5625	2003-06-30 00:00:00.000
792	2003-07-01 00:00:00.000		2443.3500	2003-06-10 00:00:00.000
793	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	2181.5625	2003-06-30 00:00:00.000
793	2003-07-01 00:00:00.000		2443.3500	2003-06-10 00:00:00.000
794	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	2181.5625	2003-06-30 00:00:00.000
794	2003-07-01 00:00:00.000		2443.3500	2003-06-10 00:00:00.000
795	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	2181.5625	2003-06-30 00:00:00.000
795	2003-07-01 00:00:00.000		2443.3500	2003-06-10 00:00:00.000
796	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	2181.5625	2003-06-30 00:00:00.000
796	2003-07-01 00:00:00.000		2443.3500	2003-06-10 00:00:00.000
797	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1000.4375	2003-06-30 00:00:00.000
797	2003-07-01 00:00:00.000		1120.4900	2003-06-10 00:00:00.000
798	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1000.4375	2003-06-30 00:00:00.000
798	2003-07-01 00:00:00.000		1120.4900	2003-06-10 00:00:00.000
799	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1000.4375	2003-06-30 00:00:00.000
799	2003-07-01 00:00:00.000		1120.4900	2003-06-10 00:00:00.000
800	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1000.4375	2003-06-30 00:00:00.000
800	2003-07-01 00:00:00.000		1120.4900	2003-06-10 00:00:00.000
801	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1000.4375	2003-06-30 00:00:00.000
801	2003-07-01 00:00:00.000		1120.4900	2003-06-10 00:00:00.000
802	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	148.2200	2003-06-30 00:00:00.000
803	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	175.4900	2003-06-30 00:00:00.000
804	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	229.4900	2003-06-30 00:00:00.000
805	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	34.2000	2003-06-30 00:00:00.000
806	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	102.2900	2003-06-30 00:00:00.000
807	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	124.7300	2003-06-30 00:00:00.000
808	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	40.4909	2003-06-30 00:00:00.000
808	2003-07-01 00:00:00.000		44.5400	2003-06-10 00:00:00.000
809	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	56.2909	2003-06-30 00:00:00.000
809	2003-07-01 00:00:00.000		61.9200	2003-06-10 00:00:00.000
810	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	109.3364	2003-06-30 00:00:00.000
810	2003-07-01 00:00:00.000		120.2700	2003-06-10 00:00:00.000
811	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	40.4909	2003-06-30 00:00:00.000
811	2003-07-01 00:00:00.000		44.5400	2003-06-10 00:00:00.000
812	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	56.2909	2003-06-30 00:00:00.000
812	2003-07-01 00:00:00.000		61.9200	2003-06-10 00:00:00.000
813	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	109.3364	2003-06-30 00:00:00.000
813	2003-07-01 00:00:00.000		120.2700	2003-06-10 00:00:00.000
814	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	348.7600	2003-06-30 00:00:00.000
815	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	60.7450	2003-06-30 00:00:00.000
816	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	209.0250	2003-06-30 00:00:00.000
817	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	300.2150	2003-06-30 00:00:00.000
818	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	85.5650	2003-06-30 00:00:00.000
819	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	248.3850	2003-06-30 00:00:00.000
820	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	330.0600	2003-06-30 00:00:00.000
821	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	218.0100	2003-06-30 00:00:00.000
822	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	540.7545	2003-06-30 00:00:00.000
822	2003-07-01 00:00:00.000		594.8300	2003-06-10 00:00:00.000
823	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	87.7450	2003-06-30 00:00:00.000
824	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	236.0250	2003-06-30 00:00:00.000
825	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	327.2150	2003-06-30 00:00:00.000
826	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	112.5650	2003-06-30 00:00:00.000
827	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	275.3850	2003-06-30 00:00:00.000
828	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	357.0600	2003-06-30 00:00:00.000
829	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	245.0100	2003-06-30 00:00:00.000
830	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	348.7600	2003-06-30 00:00:00.000
831	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	348.7600	2003-06-30 00:00:00.000
832	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	348.7600	2003-06-30 00:00:00.000
833	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	540.7545	2003-06-30 00:00:00.000
833	2003-07-01 00:00:00.000		594.8300	2003-06-10 00:00:00.000
834	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	540.7545	2003-06-30 00:00:00.000
834	2003-07-01 00:00:00.000		594.8300	2003-06-10 00:00:00.000
835	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	540.7545	2003-06-30 00:00:00.000
835	2003-07-01 00:00:00.000		594.8300	2003-06-10 00:00:00.000
836	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	540.7545	2003-06-30 00:00:00.000
836	2003-07-01 00:00:00.000		594.8300	2003-06-10 00:00:00.000
837	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1301.3636	2003-06-30 00:00:00.000
837	2003-07-01 00:00:00.000		1431.5000	2003-06-10 00:00:00.000
838	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1301.3636	2003-06-30 00:00:00.000
838	2003-07-01 00:00:00.000		1431.5000	2003-06-10 00:00:00.000
839	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1301.3636	2003-06-30 00:00:00.000
839	2003-07-01 00:00:00.000		1431.5000	2003-06-10 00:00:00.000
840	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	1301.3636	2003-06-30 00:00:00.000
840	2003-07-01 00:00:00.000		1431.5000	2003-06-10 00:00:00.000
841	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	59.9900	2003-06-30 00:00:00.000
842	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	125.0000	2003-06-30 00:00:00.000
843	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	25.0000	2003-06-30 00:00:00.000
844	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	19.9900	2003-06-30 00:00:00.000
845	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	24.9900	2003-06-30 00:00:00.000
846	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	13.9900	2003-06-30 00:00:00.000
847	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	34.9900	2003-06-30 00:00:00.000
848	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	44.9900	2003-06-30 00:00:00.000
849	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	59.9900	2003-06-30 00:00:00.000
850	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	59.9900	2003-06-30 00:00:00.000
851	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	59.9900	2003-06-30 00:00:00.000
852	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	74.9900	2003-06-30 00:00:00.000
853	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	74.9900	2003-06-30 00:00:00.000
854	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	74.9900	2003-06-30 00:00:00.000
855	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	89.9900	2003-06-30 00:00:00.000
856	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	89.9900	2003-06-30 00:00:00.000
857	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	89.9900	2003-06-30 00:00:00.000
858	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	23.5481	2003-06-30 00:00:00.000
858	2003-07-01 00:00:00.000		24.4900	2003-06-10 00:00:00.000
859	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	23.5481	2003-06-30 00:00:00.000
859	2003-07-01 00:00:00.000		24.4900	2003-06-10 00:00:00.000
860	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	23.5481	2003-06-30 00:00:00.000
860	2003-07-01 00:00:00.000		24.4900	2003-06-10 00:00:00.000
861	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	37.9900	2003-06-30 00:00:00.000
862	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	37.9900	2003-06-30 00:00:00.000
863	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	37.9900	2003-06-30 00:00:00.000
864	2003-07-01 00:00:00.000		63.5000	2003-06-10 00:00:00.000
865	2003-07-01 00:00:00.000		63.5000	2003-06-10 00:00:00.000
866	2003-07-01 00:00:00.000		63.5000	2003-06-10 00:00:00.000
867	2003-07-01 00:00:00.000		69.9900	2003-06-10 00:00:00.000
868	2003-07-01 00:00:00.000		69.9900	2003-06-10 00:00:00.000
869	2003-07-01 00:00:00.000		69.9900	2003-06-10 00:00:00.000
870	2003-07-01 00:00:00.000		4.9900	2003-06-10 00:00:00.000
871	2003-07-01 00:00:00.000		9.9900	2003-06-10 00:00:00.000
872	2003-07-01 00:00:00.000		8.9900	2003-06-10 00:00:00.000
873	2003-07-01 00:00:00.000		2.2900	2003-06-10 00:00:00.000
874	2003-07-01 00:00:00.000		8.9900	2003-06-10 00:00:00.000
875	2003-07-01 00:00:00.000		8.9900	2003-06-10 00:00:00.000
876	2003-07-01 00:00:00.000		120.0000	2003-06-10 00:00:00.000
877	2003-07-01 00:00:00.000		7.9500	2003-06-10 00:00:00.000
878	2003-07-01 00:00:00.000		21.9800	2003-06-10 00:00:00.000
879	2003-07-01 00:00:00.000		159.0000	2003-06-10 00:00:00.000
880	2003-07-01 00:00:00.000		54.9900	2003-06-10 00:00:00.000
881	2003-07-01 00:00:00.000		53.9900	2003-06-10 00:00:00.000
882	2003-07-01 00:00:00.000		53.9900	2003-06-10 00:00:00.000
883	2003-07-01 00:00:00.000		53.9900	2003-06-10 00:00:00.000
884	2003-07-01 00:00:00.000		53.9900	2003-06-10 00:00:00.000
885	2003-07-01 00:00:00.000		1003.9100	2003-06-10 00:00:00.000
886	2003-07-01 00:00:00.000		333.4200	2003-06-10 00:00:00.000
887	2003-07-01 00:00:00.000		1003.9100	2003-06-10 00:00:00.000
888	2003-07-01 00:00:00.000		1003.9100	2003-06-10 00:00:00.000
889	2003-07-01 00:00:00.000		1003.9100	2003-06-10 00:00:00.000
890	2003-07-01 00:00:00.000		1003.9100	2003-06-10 00:00:00.000
891	2003-07-01 00:00:00.000		1003.9100	2003-06-10 00:00:00.000
892	2003-07-01 00:00:00.000		1003.9100	2003-06-10 00:00:00.000
893	2003-07-01 00:00:00.000		1003.9100	2003-06-10 00:00:00.000
894	2003-07-01 00:00:00.000		121.4600	2003-06-10 00:00:00.000
895	2003-07-01 00:00:00.000		333.4200	2003-06-10 00:00:00.000
896	2003-07-01 00:00:00.000		333.4200	2003-06-10 00:00:00.000
897	2003-07-01 00:00:00.000		333.4200	2003-06-10 00:00:00.000
898	2003-07-01 00:00:00.000		333.4200	2003-06-10 00:00:00.000
